263337.000,2268,0,GPS time,-0.000000004233
263338.000,2268,0,GPS time,-0.000000002887
263339.000,2268,0,GPS time,-0.000000003871
263340.000,2268,0,GPS time,-0.000000009275
263341.000,2268,0,GPS time,0.000000014695
263342.000,2268,0,GPS time,0.000000011007
263343.000,2268,0,GPS time,-0.000000011019
263344.000,2268,0,GPS time,0.000000005500
263345.000,2268,0,GPS time,-0.000000011173
263346.000,2268,0,GPS time,-0.000000004109
263347.000,2268,0,GPS time,0.000000003329
263348.000,2268,0,GPS time,0.000000006111
263349.000,2268,0,GPS time,-0.000000002420
263350.000,2268,0,GPS time,0.000000003758
263351.000,2268,0,GPS time,-0.000000000678
263352.000,2268,0,GPS time,-0.000000007675
263353.000,2268,0,GPS time,0.000000015401
263354.000,2268,0,GPS time,0.000000000255
263355.000,2268,0,GPS time,0.000000012241
263356.000,2268,0,GPS time,-0.000000004621
263357.000,2268,0,GPS time,0.000000005277
263358.000,2268,0,GPS time,0.000000014616
263359.000,2268,0,GPS time,-0.000000014078
263360.000,2268,0,GPS time,-0.000000013135
263361.000,2268,0,GPS time,-0.000000014317
263362.000,2268,0,GPS time,0.000000014095
263363.000,2268,0,GPS time,0.000000005696
263364.000,2268,0,GPS time,-0.000000005250
263365.000,2268,0,GPS time,0.000000014183
263366.000,2268,0,GPS time,-0.000000004213
263367.000,2268,0,GPS time,0.000000007944
263368.000,2268,0,GPS time,-0.000000014468
263369.000,2268,0,GPS time,-0.000000007317
263370.000,2268,0,GPS time,-0.000000002828
263371.000,2268,0,GPS time,-0.000000006894
263372.000,2268,0,GPS time,-0.000000003746
263373.000,2268,0,GPS time,-0.000000010084
263374.000,2268,0,GPS time,0.000000015412
263375.000,2268,0,GPS time,0.000000004810
263376.000,2268,0,GPS time,-0.000000009138
263377.000,2268,0,GPS time,0.000000007409
263378.000,2268,0,GPS time,-0.000000011837
263379.000,2268,0,GPS time,-0.000000001226
263380.000,2268,0,GPS time,0.000000006050
263381.000,2268,0,GPS time,0.000000009733
263382.000,2268,0,GPS time,-0.000000004431
263383.000,2268,0,GPS time,0.000000009416
263384.000,2268,0,GPS time,0.000000003961
263385.000,2268,0,GPS time,-0.000000004012
263386.000,2268,0,GPS time,-0.000000015027
263387.000,2268,0,GPS time,0.000000004397
263388.000,2268,0,GPS time,-0.000000012555
263389.000,2268,0,GPS time,0.000000002212
263390.000,2268,0,GPS time,0.000000012263
263391.000,2268,0,GPS time,-0.000000012473
263392.000,2268,0,GPS time,-0.000000007078
263393.000,2268,0,GPS time,-0.000000005889
263394.000,2268,0,GPS time,0.000000004750
263395.000,2268,0,GPS time,-0.000000011444
263396.000,2268,0,GPS time,0.000000013765
263397.000,2268,0,GPS time,0.000000004419
263398.000,2268,0,GPS time,-0.000000009001
263399.000,2268,0,GPS time,0.000000008001
263400.000,2268,0,GPS time,-0.000000012230
263401.000,2268,0,GPS time,-0.000000001281
263402.000,2268,0,GPS time,-0.000000014263
263403.000,2268,0,GPS time,0.000000010954
263404.000,2268,0,GPS time,0.000000012124
263405.000,2268,0,GPS time,0.000000004160
263406.000,2268,0,GPS time,0.000000008411
263407.000,2268,0,GPS time,0.000000001082
263408.000,2268,0,GPS time,0.000000016646
263409.000,2268,0,GPS time,0.000000009514
263410.000,2268,0,GPS time,-0.000000007767
263411.000,2268,0,GPS time,0.000000005898
263412.000,2268,0,GPS time,-0.000000015924
263413.000,2268,0,GPS time,-0.000000007731
263414.000,2268,0,GPS time,-0.000000002418
263415.000,2268,0,GPS time,-0.000000003878
263416.000,2268,0,GPS time,-0.000000000671
263417.000,2268,0,GPS time,-0.000000010298
263418.000,2268,0,GPS time,-0.000000010303
263419.000,2268,0,GPS time,0.000000013936
263420.000,2268,0,GPS time,0.000000002397
263421.000,2268,0,GPS time,-0.000000014264
263422.000,2268,0,GPS time,0.000000006976
263423.000,2268,0,GPS time,0.000000013492
263424.000,2268,0,GPS time,-0.000000010329
263425.000,2268,0,GPS time,-0.000000013604
263426.000,2268,0,GPS time,-0.000000001129
263427.000,2268,0,GPS time,0.000000002470
263428.000,2268,0,GPS time,-0.000000005736
263429.000,2268,0,GPS time,-0.000000011721
263430.000,2268,0,GPS time,0.000000013742
263431.000,2268,0,GPS time,0.000000002948
263432.000,2268,0,GPS time,-0.000000011369
263433.000,2268,0,GPS time,0.000000005320
263434.000,2268,0,GPS time,-0.000000014744
263435.000,2268,0,GPS time,-0.000000003701
263436.000,2268,0,GPS time,0.000000003143
263437.000,2268,0,GPS time,-0.000000011956
263438.000,2268,0,GPS time,0.000000007483
263439.000,2268,0,GPS time,-0.000000009773
263440.000,2268,0,GPS time,0.000000006705
263441.000,2268,0,GPS time,-0.000000005417
263442.000,2268,0,GPS time,-0.000000016093
263443.000,2268,0,GPS time,0.000000003108
263444.000,2268,0,GPS time,-0.000000013585
263445.000,2268,0,GPS time,0.000000001374
263446.000,2268,0,GPS time,0.000000011928
263447.000,2268,0,GPS time,-0.000000012791
263448.000,2268,0,GPS time,-0.000000008593
263449.000,2268,0,GPS time,-0.000000005533
263450.000,2268,0,GPS time,-0.000000005260
263451.000,2268,0,GPS time,-0.000000008429
